,Unnamed: 0,Make,Model,Vehicle_Type,Engine_Capacity,Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),vehicle_age,Distance_Driven_Last_Month,Fuel_Consumed_Last_Month,CO2 Emissions(g/km)
256,256,CHEVROLET,SONIC 5,1,1.8,4,2,3,8.9,6.7,7.9,36,4,680.0,53.72,182
257,257,CHEVROLET,SONIC 5 RS,1,1.4,4,1,3,9.4,7.0,8.3,34,4,640.0,53.12,191
258,258,CHEVROLET,SONIC 5 RS,1,1.4,4,2,3,8.8,7.0,8.0,35,4,640.0,51.2,184
259,259,CHEVROLET,SPARK,1,1.2,4,1,3,7.7,6.0,6.9,41,4,620.0,42.78,159
260,260,CHEVROLET,SPARK,1,1.2,4,2,3,7.6,6.0,6.9,41,4,620.0,42.78,159
261,261,CHEVROLET,SUBURBAN,1,5.3,8,1,3,16.0,11.1,13.8,20,5,1030.0,142.14,317
263,263,CHEVROLET,SUBURBAN 4WD,1,5.3,8,1,3,16.0,11.1,13.8,20,5,1030.0,142.14,317
265,265,CHEVROLET,TAHOE,1,5.3,8,1,3,16.0,11.1,13.8,20,5,1030.0,142.14,317
267,267,CHEVROLET,TAHOE 4WD,1,5.3,8,1,3,16.0,11.1,13.8,20,5,1030.0,142.14,317
269,269,CHEVROLET,TRAVERSE,1,3.6,6,1,3,14.3,9.9,12.3,23,5,860.0,105.78,283
270,270,CHEVROLET,TRAVERSE AWD,1,3.6,6,1,3,14.6,10.2,12.6,22,5,860.0,108.36,290
271,271,CHEVROLET,TRAX,1,1.4,4,1,3,9.4,7.1,8.4,34,4,640.0,53.76,193
272,272,CHEVROLET,TRAX,1,1.4,4,2,3,9.1,6.8,8.1,35,4,640.0,51.84,186
273,273,CHEVROLET,TRAX AWD,1,1.4,4,1,3,10.0,7.8,9.0,31,4,640.0,57.6,207
274,274,CHRYSLER,300,1,3.6,6,1,3,12.4,7.7,10.3,27,4,860.0,88.58,237
275,275,CHRYSLER,200 CONVERTIBLE,1,2.4,4,1,3,11.7,8.2,10.1,28,4,740.0,74.74,232
276,276,CHRYSLER,200 CONVERTIBLE,1,2.4,4,1,3,12.9,8.1,10.7,26,4,740.0,79.17999999999999,246
277,277,CHRYSLER,200 CONVERTIBLE FFV,1,3.6,6,1,3,12.5,8.1,10.5,27,4,860.0,90.3,242
279,279,CHRYSLER,200 SEDAN,1,2.4,4,1,3,11.2,8.0,9.8,29,4,740.0,72.52000000000001,225
280,280,CHRYSLER,200 SEDAN,1,2.4,4,1,3,12.0,7.6,10.0,28,4,740.0,74.0,230
281,281,CHRYSLER,200 SEDAN FFV,1,3.6,6,1,3,12.5,8.1,10.5,27,4,860.0,90.3,242
283,283,CHRYSLER,300 (MDS),1,5.7,8,1,3,15.8,9.2,12.8,22,5,1070.0,136.96,294
284,284,CHRYSLER,300 AWD,1,3.6,6,1,3,12.8,8.6,10.9,26,4,860.0,93.74,251
285,285,CHRYSLER,300 AWD (MDS),1,5.7,8,1,3,16.1,10.0,13.4,21,5,1070.0,143.38,308
286,286,CHRYSLER,300 AWD FFV,1,3.6,6,1,3,12.8,8.6,10.9,26,4,860.0,93.74,251
288,288,CHRYSLER,300 FFV,1,3.6,6,1,3,12.4,7.7,10.3,27,4,860.0,88.58,237
290,290,CHRYSLER,300 SRT (MDS),1,6.4,8,1,1,16.7,10.3,13.8,20,5,1340.0,184.92,317
291,291,CHRYSLER,TOWN & COUNTRY FFV,3,3.6,6,1,3,14.1,9.5,12.0,24,5,860.0,103.2,276
293,293,DODGE,AVENGER,1,2.4,4,1,3,11.2,8.0,9.8,29,4,740.0,72.52000000000001,225
294,294,DODGE,AVENGER,1,2.4,4,1,3,12.0,7.6,10.0,28,4,740.0,74.0,230
295,295,DODGE,AVENGER FFV,1,3.6,6,1,3,12.5,8.1,10.5,27,4,860.0,90.3,242
297,297,DODGE,CHALLENGER,1,3.6,6,1,3,13.2,8.7,11.2,25,4,860.0,96.32,258
298,298,DODGE,CHALLENGER,1,5.7,8,2,3,15.6,10.0,13.1,22,5,1070.0,140.17,301
299,299,DODGE,CHALLENGER (MDS),1,5.7,8,1,3,15.8,9.2,12.8,22,5,1070.0,136.96,294
300,300,DODGE,CHALLENGER SRT,1,6.4,8,2,1,16.8,10.4,13.9,20,5,1340.0,186.26,320
301,301,DODGE,CHALLENGER SRT (MDS),1,6.4,8,1,1,16.7,10.3,13.8,20,5,1340.0,184.92,317
302,302,DODGE,CHARGER,1,3.6,6,1,3,13.2,8.7,11.2,25,4,860.0,96.32,258
303,303,DODGE,CHARGER,1,3.6,6,1,3,12.4,7.7,10.3,27,4,860.0,88.58,237
304,304,DODGE,CHARGER (MDS),1,5.7,8,1,3,15.8,9.2,12.8,22,5,1070.0,136.96,294
305,305,DODGE,CHARGER AWD,1,3.6,6,1,3,12.8,8.6,10.9,26,4,860.0,93.74,251
306,306,DODGE,CHARGER AWD (MDS),1,5.7,8,1,3,16.1,10.0,13.4,21,5,1070.0,143.38,308
307,307,DODGE,CHARGER AWD FFV,1,3.6,6,1,3,12.8,8.6,10.9,26,4,860.0,93.74,251
309,309,DODGE,CHARGER FFV,1,3.6,6,1,3,13.2,8.7,11.2,25,4,860.0,96.32,258
311,311,DODGE,CHARGER FFV,1,3.6,6,1,3,12.3,7.6,10.2,28,4,860.0,87.72,235
313,313,DODGE,CHARGER SRT (MDS),1,6.4,8,1,1,16.7,10.3,13.8,20,5,1340.0,184.92,317
314,314,DODGE,DART,1,2.0,4,2,3,9.4,6.5,8.1,35,4,700.0,56.7,186
315,315,DODGE,DART,1,2.4,4,1,3,10.1,6.8,8.6,33,4,740.0,63.64,198
316,316,DODGE,DART,1,2.4,4,2,3,10.5,6.7,8.8,32,4,740.0,65.12,202
317,317,DODGE,DART FFV,1,2.0,4,1,3,9.9,7.0,8.6,33,4,700.0,60.2,198
319,319,DODGE,DART GT,1,2.4,4,1,3,10.6,7.5,9.2,31,4,740.0,68.07999999999998,212
320,320,DODGE,DART GT,1,2.4,4,2,3,10.2,7.0,8.8,32,4,740.0,65.12,202
321,321,DODGE,DART TURBO AERO,1,1.4,4,1,3,8.4,5.9,7.3,39,4,640.0,46.72,168
322,322,DODGE,DART TURBO AERO,1,1.4,4,2,3,8.5,5.8,7.3,39,4,640.0,46.72,168
323,323,DODGE,DURANGO AWD (MDS),1,5.7,8,1,3,17.3,10.8,14.4,20,5,1070.0,154.08,331
324,324,DODGE,DURANGO AWD FFV,1,3.6,6,1,3,13.9,9.8,12.1,23,5,860.0,104.06,278
326,326,DODGE,GRAND CARAVAN FFV,3,3.6,6,1,3,13.7,9.4,11.8,24,4,860.0,101.48,271
328,328,DODGE,JOURNEY,1,2.4,4,1,3,12.7,9.1,11.1,25,4,740.0,82.14,255
329,329,DODGE,JOURNEY AWD,1,3.6,6,1,3,14.5,9.9,12.4,23,5,860.0,106.64,285
330,330,DODGE,JOURNEY FFV,1,3.6,6,1,3,14.2,9.4,12.0,24,4,860.0,103.2,276
332,332,FIAT,500 ABARTH CABRIO,1,1.4,4,2,3,8.5,6.9,7.8,36,4,640.0,49.92,179
333,333,FIAT,500 ABARTH HATCHBACK,1,1.4,4,2,3,8.5,6.9,7.8,36,4,640.0,49.92,179
334,334,FIAT,500 CABRIO,1,1.4,4,1,3,8.7,6.9,7.9,36,4,640.0,50.56,182
335,335,FIAT,500 CABRIO,1,1.4,4,2,3,7.9,6.3,7.2,39,4,640.0,46.08,166
336,336,FIAT,500 CABRIO TURBO,1,1.4,4,2,3,8.5,6.9,7.8,36,4,640.0,49.92,179
337,337,FIAT,500 HATCHBACK,1,1.4,4,1,3,8.7,6.9,7.9,36,4,640.0,50.56,182
338,338,FIAT,500 HATCHBACK,1,1.4,4,2,3,7.6,5.9,6.8,42,4,640.0,43.52,156
339,339,FIAT,500 HATCHBACK TURBO,1,1.4,4,2,3,8.5,6.9,7.8,36,4,640.0,49.92,179
340,340,FIAT,500L TURBO,1,1.4,4,1,3,10.0,7.2,8.7,32,4,640.0,55.68,200
341,341,FIAT,500L TURBO,1,1.4,4,2,3,9.3,7.2,8.4,34,4,640.0,53.76,193
342,342,FORD,C-MAX HYBRID,1,2.0,4,1,3,5.6,6.4,6.0,47,4,700.0,42.0,138
343,343,FORD,E150 VAN FFV,2,4.6,8,1,3,17.7,14.4,16.2,17,6,860.0,139.32,373
345,345,FORD,E150 VAN FFV,2,5.4,8,1,3,19.3,14.7,17.2,16,6,940.0,161.68,396
347,347,FORD,E150 WAGON FFV,2,4.6,8,1,3,18.6,14.6,16.8,17,6,860.0,144.48,386
349,349,FORD,E350 WAGON,2,6.8,10,1,3,23.9,17.8,21.2,13,7,1080.0,228.96,488
350,350,FORD,E350 WAGON FFV,2,5.4,8,1,3,20.6,15.5,18.3,15,6,940.0,172.02,421
352,352,FORD,EDGE,1,2.0,4,1,3,11.3,7.9,9.8,29,4,700.0,68.60000000000001,225
353,353,FORD,EDGE,1,3.5,6,1,3,12.6,8.7,10.8,26,4,850.0,91.8,248
354,354,FORD,EDGE AWD,1,3.5,6,1,3,13.3,9.3,11.5,25,4,850.0,97.75,264
355,355,FORD,EDGE AWD,1,3.7,6,1,3,13.7,10.4,12.2,23,5,870.0,106.14,281
356,356,FORD,ESCAPE,1,1.6,4,1,3,10.4,7.4,9.1,31,4,660.0,60.06,209
357,357,FORD,ESCAPE,1,2.0,4,1,3,10.9,8.0,9.6,29,4,700.0,67.2,221
358,358,FORD,ESCAPE,1,2.5,4,1,3,10.9,7.5,9.4,30,4,750.0,70.5,216
359,359,FORD,ESCAPE AWD,1,1.6,4,1,3,10.5,7.9,9.3,30,4,660.0,61.38000000000001,214
360,360,FORD,ESCAPE AWD,1,2.0,4,1,3,11.2,8.5,10.0,28,4,700.0,70.0,230
361,361,FORD,EXPEDITION 4X4 FFV,1,5.4,8,1,3,18.2,13.3,16.0,18,6,940.0,150.4,368
363,363,FORD,EXPLORER,1,2.0,4,1,3,11.8,8.3,10.2,28,4,700.0,71.39999999999999,235
364,364,FORD,EXPLORER AWD,1,3.5,6,1,3,14.8,10.7,13.0,22,5,850.0,110.5,299
365,365,FORD,EXPLORER FFV,1,3.5,6,1,3,13.7,9.7,11.9,24,5,850.0,101.15,274
367,367,FORD,EXPLORER FFV AWD,1,3.5,6,1,3,14.3,10.3,12.5,23,5,850.0,106.25,288
369,369,FORD,F-150,2,3.5,6,1,3,14.5,10.6,12.7,22,5,850.0,107.95,292
370,370,FORD,F-150,2,3.5,6,1,3,14.6,10.6,12.8,22,5,850.0,108.8,294
371,371,FORD,F-150,2,6.2,8,1,3,18.3,12.9,15.9,18,6,1020.0,162.18,366
372,372,FORD,F-150 4X4,2,3.5,6,1,3,15.9,11.3,13.8,20,5,850.0,117.3,317
373,373,FORD,F-150 4X4,2,3.5,6,1,3,15.4,11.0,13.4,21,5,850.0,113.9,308
374,374,FORD,F-150 4X4,2,6.2,8,1,3,20.1,14.4,17.5,16,6,1020.0,178.5,402
375,375,FORD,F-150 FFV,2,3.7,6,1,3,14.0,10.3,12.3,23,5,870.0,107.01,283
377,377,FORD,F-150 FFV,2,3.7,6,1,3,14.0,10.3,12.3,23,5,870.0,107.01,283
379,379,FORD,F-150 FFV,2,5.0,8,1,3,16.4,12.3,14.6,19,5,1000.0,146.0,336
381,381,FORD,F-150 FFV,2,5.0,8,1,3,16.4,12.3,14.6,19,5,1000.0,146.0,336
383,383,FORD,F-150 FFV 4X4,2,3.7,6,1,3,15.0,11.4,13.4,21,5,870.0,116.58,308
385,385,FORD,F-150 FFV 4X4,2,3.7,6,1,3,15.0,11.4,13.4,21,5,870.0,116.58,308
387,387,FORD,F-150 FFV 4X4,2,5.0,8,1,3,16.8,12.6,14.9,19,5,1000.0,149.0,343
389,389,FORD,F-150 FFV 4X4,2,5.0,8,1,3,16.7,12.5,14.8,19,5,1000.0,148.0,340
391,391,FORD,F-150 RAPTOR 4X4,2,6.2,8,1,3,20.4,15.0,18.0,16,6,1020.0,183.6,414
392,392,FORD,FIESTA,1,1.6,4,1,3,8.5,6.5,7.6,37,4,660.0,50.16,175
393,393,FORD,FIESTA,1,1.6,4,2,3,8.6,6.4,7.6,37,4,660.0,50.16,175
394,394,FORD,FIESTA SFE,1,1.0,4,2,3,7.5,5.5,6.6,43,3,600.0,39.6,152
395,395,FORD,FIESTA SFE,1,1.6,4,1,3,8.0,5.8,7.0,40,4,660.0,46.2,161
396,396,FORD,FIESTA ST,1,1.6,4,2,3,8.9,6.8,8.0,35,4,660.0,52.8,184
397,397,FORD,FLEX,1,3.5,6,1,3,13.2,9.4,11.5,25,4,850.0,97.75,264
398,398,FORD,FLEX AWD,1,3.5,6,1,3,13.7,10.2,12.1,23,5,850.0,102.85,278
399,399,FORD,FLEX AWD (EcoBoost),1,3.5,6,1,3,14.8,10.4,12.8,22,5,850.0,108.8,294
400,400,FORD,FOCUS,1,2.0,4,2,3,10.2,7.4,8.9,32,4,700.0,62.3,205
401,401,FORD,FOCUS FFV,1,2.0,4,1,3,8.8,6.4,7.7,37,4,700.0,53.9,177
403,403,FORD,FOCUS FFV,1,2.0,4,1,3,8.9,6.4,7.8,36,4,700.0,54.6,179
405,405,FORD,FOCUS FFV,1,2.0,4,2,3,9.1,6.6,8.0,35,4,700.0,56.0,184
407,407,FORD,FOCUS SFE FFV,1,2.0,4,1,3,8.4,5.8,7.2,39,4,700.0,50.4,166
409,409,FORD,FUSION,1,1.5,4,1,3,10.1,6.6,8.5,33,4,650.0,55.25,196
410,410,FORD,FUSION,1,1.6,4,2,3,9.4,6.4,8.1,35,4,660.0,53.46,186
411,411,FORD,FUSION,1,2.0,4,1,3,10.5,7.1,9.0,31,4,700.0,63.0,207
412,412,FORD,FUSION,1,2.5,4,1,3,10.5,7.0,8.9,32,4,750.0,66.75,205
413,413,FORD,FUSION (Start/Stop),1,1.5,4,1,3,9.5,6.3,8.1,35,4,650.0,52.65,186
414,414,FORD,FUSION AWD,1,2.0,4,1,3,10.9,7.5,9.4,30,4,700.0,65.8,216
415,415,FORD,FUSION HYBRID,1,2.0,4,1,3,5.3,5.7,5.5,51,4,700.0,38.5,126
416,416,FORD,MUSTANG,1,3.7,6,1,3,12.1,7.8,10.2,28,4,870.0,88.74,235
417,417,FORD,MUSTANG,1,3.7,6,2,3,12.7,8.1,10.6,27,4,870.0,92.22,244
418,418,FORD,MUSTANG,1,5.0,8,1,3,13.3,9.3,11.5,25,4,1000.0,115.0,264
419,419,FORD,MUSTANG,1,5.0,8,2,3,15.4,9.4,12.7,22,5,1000.0,127.0,292
420,420,FORD,MUSTANG,1,5.8,8,2,1,15.9,9.9,13.2,21,5,1280.0,168.96,304
421,421,FORD,MUSTANG CONVERTIBLE,1,3.7,6,1,3,12.5,8.2,10.6,27,4,870.0,92.22,244
422,422,FORD,TAURUS,1,2.0,4,1,3,10.5,7.3,9.1,31,4,700.0,63.7,209
423,423,FORD,TAURUS AWD,1,3.5,6,1,3,13.7,9.4,11.8,24,4,850.0,100.3,271
424,424,FORD,TAURUS FFV,1,3.5,6,1,3,12.1,8.1,10.3,27,4,850.0,87.55,237
426,426,FORD,TAURUS FFV AWD,1,3.5,6,1,3,13.0,9.1,11.2,25,4,850.0,95.2,258
428,428,FORD,TRANSIT CONNECT,2,1.6,4,1,3,10.8,8.0,9.5,30,4,660.0,62.7,218
429,429,FORD,TRANSIT CONNECT,2,2.5,4,1,3,11.3,8.2,9.9,29,4,750.0,74.25,228
430,430,FORD,TRANSIT CONNECT TAXI,2,1.6,4,1,3,11.5,8.3,10.1,28,4,660.0,66.66,232
431,431,FORD,TRANSIT CONNECT WAGON,2,2.5,4,1,3,11.9,8.5,10.4,27,4,750.0,78.0,239
432,432,GMC,ACADIA,1,3.6,6,1,3,14.3,9.9,12.3,23,5,860.0,105.78,283
433,433,GMC,ACADIA AWD,1,3.6,6,1,3,14.9,10.4,12.9,22,5,860.0,110.94,297
434,434,GMC,SAVANA 1500 CARGO,2,4.3,6,1,3,17.1,12.7,15.1,19,5,930.0,140.43,347
435,435,GMC,SAVANA 1500 CARGO,2,5.3,8,1,3,18.0,13.4,15.9,18,6,930.0,147.87,366
437,437,GMC,SAVANA 1500 CARGO AWD,2,5.3,8,1,3,18.3,14.2,16.5,17,6,930.0,153.45,380
439,439,GMC,SAVANA 1500 CARGO CONV,2,5.3,8,1,3,18.6,13.9,16.5,17,6,930.0,153.45,380
441,441,GMC,SAVANA 1500 CARGO CONV AWD,2,5.3,8,1,3,18.3,14.2,16.5,17,6,930.0,153.45,380
443,443,GMC,SAVANA 1500 PASSENGER,2,5.3,8,1,3,18.6,13.9,16.5,17,6,930.0,153.45,380
445,445,GMC,SAVANA 1500 PASSENGER AWD,2,5.3,8,1,3,18.3,14.2,16.5,17,6,930.0,153.45,380
447,447,GMC,SAVANA 2500 PASSENGER,2,4.8,8,1,3,21.1,14.2,18.0,16,6,880.0,158.4,414
448,448,GMC,SAVANA 2500 PASSENGER,2,6.0,8,1,3,21.9,15.0,18.8,15,6,1000.0,188.0,432
450,450,GMC,SAVANA 3500 PASSENGER,2,4.8,8,1,3,21.3,14.3,18.2,16,6,880.0,160.16,419
451,451,GMC,SAVANA 3500 PASSENGER,2,6.0,8,1,3,22.1,15.0,18.9,15,6,1000.0,189.0,435
453,453,GMC,SIERRA,2,4.3,6,1,3,13.4,9.9,11.8,24,5,930.0,109.74,271
455,455,GMC,SIERRA,2,5.3,8,1,3,14.6,10.3,12.7,22,5,1030.0,130.81,292
457,457,GMC,SIERRA,2,6.2,8,1,1,16.3,11.4,14.1,20,5,1320.0,186.12,324
458,458,GMC,SIERRA 4WD,2,4.3,6,1,3,14.2,10.6,12.6,22,5,930.0,117.18,290
460,460,GMC,SIERRA 4WD,2,5.3,8,1,3,14.9,10.6,13.0,22,5,1030.0,133.9,299
462,462,GMC,SIERRA 4WD,2,6.2,8,1,1,16.4,11.7,14.3,20,5,1320.0,188.76,329
463,463,GMC,TERRAIN,1,2.4,4,1,3,10.5,7.3,9.1,31,4,740.0,67.34,209
464,464,GMC,TERRAIN,1,3.6,6,1,3,13.9,9.6,12.0,24,5,860.0,103.2,276
466,466,GMC,TERRAIN AWD,1,2.4,4,1,3,11.5,8.2,10.0,28,4,740.0,74.0,230
467,467,GMC,TERRAIN AWD,1,3.6,6,1,3,14.8,9.9,12.6,22,5,860.0,108.36,290
469,469,GMC,YUKON,1,5.3,8,1,3,16.0,11.1,13.8,20,5,1030.0,142.14,317
471,471,GMC,YUKON 4WD,1,5.3,8,1,3,16.0,11.1,13.8,20,5,1030.0,142.14,317
473,473,GMC,YUKON DENALI AWD,1,6.2,8,1,1,17.0,11.8,14.7,19,5,1320.0,194.04,338
475,475,GMC,YUKON DENALI XL AWD,1,6.2,8,1,1,18.8,13.4,16.4,17,6,1220.0,200.08,377
477,477,GMC,YUKON XL,1,5.3,8,1,3,16.0,11.1,13.8,20,5,1030.0,142.14,317
479,479,GMC,YUKON XL 4WD,1,5.3,8,1,3,16.0,11.1,13.8,20,5,1030.0,142.14,317
481,481,HONDA,ACCORD,1,2.4,4,1,3,9.0,6.6,7.9,36,4,740.0,58.46,182
482,482,HONDA,ACCORD,1,2.4,4,1,3,9.1,6.9,8.1,35,4,740.0,59.94,186
483,483,HONDA,ACCORD,1,2.4,4,2,3,10.1,6.9,8.7,32,4,740.0,64.38,200
484,484,HONDA,ACCORD,1,3.5,6,1,3,11.0,6.8,9.1,31,4,850.0,77.35,209
485,485,HONDA,ACCORD,1,3.5,6,1,3,11.4,7.3,9.6,29,4,850.0,81.6,221
486,486,HONDA,ACCORD,1,3.5,6,2,3,13.0,8.4,10.9,26,4,850.0,92.65,251
487,487,HONDA,ACCORD HYBRID,1,2.0,4,1,3,4.7,4.9,4.8,59,4,700.0,33.6,110
488,488,HONDA,CIVIC,1,1.8,4,1,3,7.9,6.0,7.0,40,4,680.0,47.6,161
489,489,HONDA,CIVIC,1,1.8,4,1,3,8.1,6.2,7.2,39,4,680.0,48.96,166
490,490,HONDA,CIVIC,1,1.8,4,2,3,8.5,6.6,7.6,37,4,680.0,51.68,175
491,491,HONDA,CROSSTOUR AWD,1,3.5,6,1,3,12.5,8.5,10.7,26,4,850.0,90.95,246
492,492,HONDA,CR-V,1,2.4,4,1,3,10.3,7.6,9.1,31,4,740.0,67.34,209
493,493,HONDA,CR-V AWD,1,2.4,4,1,3,10.6,7.9,9.4,30,4,740.0,69.56,216
494,494,HONDA,CR-Z,1,1.5,4,1,3,6.6,6.0,6.3,45,4,650.0,40.95,145
495,495,HONDA,CR-Z,1,1.5,4,2,3,7.6,6.1,6.9,41,4,650.0,44.85,159
496,496,HONDA,FIT,1,1.5,4,1,3,8.3,6.5,7.5,38,4,650.0,48.75,172
497,497,HONDA,FIT,1,1.5,4,2,3,8.3,6.9,7.7,37,4,650.0,50.05,177
498,498,HONDA,ODYSSEY,3,3.5,6,1,3,12.3,8.5,10.6,27,4,850.0,90.1,244
499,499,HONDA,PILOT,1,3.5,6,1,3,13.3,9.3,11.5,25,4,850.0,97.75,265
500,500,HONDA,PILOT AWD,1,3.5,6,1,3,13.9,9.7,12.0,24,5,850.0,102.0,276
501,501,HONDA,RIDGELINE AWD,2,3.5,6,1,3,15.2,11.3,13.4,21,5,850.0,113.9,308
502,502,HYUNDAI,ACCENT,1,1.6,4,1,3,8.8,6.3,7.7,37,4,660.0,50.82,177
503,503,HYUNDAI,ACCENT,1,1.6,4,2,3,8.7,6.4,7.7,37,4,660.0,50.82,177
504,504,HYUNDAI,ELANTRA GT,1,2.0,4,1,3,9.8,7.2,8.6,33,4,700.0,60.2,198
505,505,HYUNDAI,ELANTRA GT,1,2.0,4,2,3,9.8,7.0,8.5,33,4,700.0,59.5,196
506,506,HYUNDAI,EQUUS,1,5.0,8,1,1,15.7,10.2,13.2,21,5,1200.0,158.4,304
507,507,HYUNDAI,GENESIS,1,3.8,6,1,3,13.0,8.7,11.1,25,4,880.0,97.68,255
508,508,HYUNDAI,SANTA FE,1,3.3,6,1,3,13.0,9.1,11.2,25,4,830.0,92.96,258
509,509,HYUNDAI,SANTA FE 4WD,1,3.3,6,1,3,13.3,9.5,11.6,24,4,830.0,96.28,267
510,510,HYUNDAI,SANTA FE SPORT,1,2.4,4,1,3,11.6,8.7,10.3,27,4,740.0,76.22000000000001,237
511,511,HYUNDAI,SANTA FE SPORT 4WD,1,2.0,4,1,3,12.9,9.7,11.5,25,4,700.0,80.5,264
512,512,HYUNDAI,SANTA FE SPORT 4WD,1,2.4,4,1,3,12.5,9.4,11.1,25,4,740.0,82.14,255
513,513,HYUNDAI,SONATA,1,2.0,4,1,3,11.4,7.5,9.6,29,4,700.0,67.2,221
514,514,HYUNDAI,SONATA,1,2.4,4,1,3,9.8,7.0,8.5,33,4,740.0,62.9,196
515,515,HYUNDAI,SONATA HYBRID,1,2.4,4,1,3,6.5,5.9,6.2,46,4,740.0,45.88,143
516,516,HYUNDAI,SONATA HYBRID LIMITED,1,2.4,4,1,3,6.6,5.9,6.3,45,4,740.0,46.62,145
517,517,HYUNDAI,TUCSON,1,2.0,4,1,3,10.2,8.2,9.3,30,4,700.0,65.10000000000001,214
518,518,HYUNDAI,TUCSON,1,2.0,4,2,3,11.4,8.6,10.1,28,4,700.0,70.7,232
519,519,HYUNDAI,TUCSON,1,2.4,4,1,3,11.3,8.3,10.0,28,4,740.0,74.0,230
520,520,HYUNDAI,TUCSON 4WD,1,2.0,4,1,3,11.4,9.3,10.5,27,4,700.0,73.5,242
521,521,HYUNDAI,TUCSON 4WD,1,2.4,4,1,3,11.6,9.3,10.6,27,4,740.0,78.44,244
522,522,HYUNDAI,VELOSTER,1,1.6,4,1,3,8.6,6.6,7.7,37,4,660.0,50.82,177
523,523,HYUNDAI,VELOSTER,1,1.6,4,2,3,9.1,6.7,8.0,35,4,660.0,52.8,184
524,524,HYUNDAI,VELOSTER TURBO,1,1.6,4,1,3,9.9,7.5,8.8,32,4,660.0,58.08000000000001,202
525,525,HYUNDAI,VELOSTER TURBO,1,1.6,4,2,3,9.7,7.1,8.5,33,4,660.0,56.1,196
526,526,INFINITI,Q50,1,3.7,6,1,1,12.0,8.0,10.2,28,4,1070.0,109.14,235
527,527,INFINITI,Q50 AWD,1,3.7,6,1,1,12.6,8.7,10.8,26,4,1070.0,115.56,248
528,528,INFINITI,Q50 HYBRID,1,3.5,6,1,1,8.2,6.7,7.5,38,4,1050.0,78.75,172
529,529,INFINITI,Q50 HYBRID AWD,1,3.5,6,1,1,8.7,7.5,8.2,34,4,1050.0,86.1,189
530,530,INFINITI,Q60 AWD COUPE,1,3.7,6,1,1,13.3,9.4,11.5,25,4,1070.0,123.05,265
531,531,INFINITI,Q60 CONVERTIBLE,1,3.7,6,1,1,13.6,9.3,11.7,24,4,1070.0,125.19,269
532,532,INFINITI,Q60 CONVERTIBLE,1,3.7,6,2,1,14.3,9.8,12.3,23,5,1070.0,131.61,283
533,533,INFINITI,Q60 COUPE,1,3.7,6,1,1,12.9,8.9,11.1,25,4,1070.0,118.77,255
534,534,INFINITI,Q60 COUPE,1,3.7,6,2,1,13.5,9.3,11.6,24,4,1070.0,124.12,267
535,535,INFINITI,Q70,1,3.7,6,1,1,12.8,8.9,11.0,26,4,1070.0,117.7,253
536,536,INFINITI,Q70,1,5.6,8,1,1,14.5,9.5,12.3,23,5,1260.0,154.98,283
537,537,INFINITI,Q70 AWD,1,3.7,6,1,1,13.2,9.6,11.6,24,4,1070.0,124.12,267
538,538,INFINITI,Q70 AWD,1,5.6,8,1,1,15.0,10.2,12.8,22,5,1260.0,161.28,294
539,539,INFINITI,Q70 HYBRID,1,3.5,6,1,1,8.0,7.0,7.6,37,4,1050.0,79.8,175
540,540,INFINITI,QX50 AWD,1,3.7,6,1,1,13.6,9.6,11.8,24,4,1070.0,126.26,271
541,541,INFINITI,QX60,1,3.5,6,1,1,11.9,9.0,10.6,27,4,1050.0,111.3,244
542,542,INFINITI,QX60 AWD,1,3.5,6,1,1,12.3,9.3,11.0,26,4,1050.0,115.5,253
543,543,INFINITI,QX60 HYBRID AWD,1,2.5,4,1,3,8.8,8.2,8.5,33,4,750.0,63.75,196
544,544,INFINITI,QX70 AWD,1,3.7,6,1,1,14.5,10.7,12.8,22,5,1070.0,136.96,294
545,545,INFINITI,QX70 AWD,1,5.0,8,1,1,16.6,11.9,14.5,19,5,1200.0,174.0,334
546,546,INFINITI,QX80 4WD,1,5.6,8,1,1,17.4,12.1,15.0,19,5,1260.0,189.0,345
547,547,JAGUAR,F-TYPE CONVERTIBLE,1,3.0,6,1,1,11.8,8.4,10.3,27,4,1000.0,103.0,237
548,548,JAGUAR,F-TYPE S CONVERTIBLE,1,3.0,6,1,1,12.2,8.7,10.6,27,4,1000.0,106.0,244
549,549,JAGUAR,F-TYPE V8 S CONVERTIBLE,1,5.0,8,1,1,15.0,10.2,12.8,22,5,1200.0,153.6,294
550,550,JAGUAR,XF,1,2.0,4,1,1,12.3,8.2,10.5,27,4,900.0,94.5,242
551,551,JAGUAR,XF 3.0L AWD,1,3.0,6,1,1,14.7,9.1,12.2,23,4,1000.0,122.0,281
552,552,JAGUAR,XFR,1,5.0,8,1,1,15.7,10.3,13.3,21,5,1200.0,159.6,306
554,554,JAGUAR,XFR-S,1,5.0,8,1,1,15.7,10.3,13.3,21,5,1200.0,159.6,306
555,555,JAGUAR,XJ AWD,1,3.0,6,1,1,14.6,9.6,12.4,23,5,1000.0,124.0,285
556,556,JAGUAR,XJ SUPERCHARGED,1,5.0,8,1,1,15.8,10.2,13.3,21,5,1200.0,159.6,306
